date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:54:48%20GMT	https://bsidesorlando.org/2018/?p=555	bsidesorlando.org/2018/index960c.html	(from https://bsidesorlando.org/2018/badge-docs/)
10:54:49	69127/69127	---MC-	200	added ('OK')	text/html	date:Tue,%2015%20Mar%202022%2014:54:48%20GMT	https://bsidesorlando.org/2018/category/blog/	bsidesorlando.org/2018/category/blog/index.html	(from https://bsidesorlando.org/2018/b-sides-orlando-2018/)
10:54:49	2293/2293	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:54:48%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fbadge-docs%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embed1c1b.json	(from https://bsidesorlando.org/2018/badge-docs/)
10:54:49	84877/84877	---MC-	200	added ('OK')	text/html	date:Tue,%2015%20Mar%202022%2014:54:48%20GMT	https://bsidesorlando.org/2018/author/emeyer/	bsidesorlando.org/2018/author/emeyer/index.html	(from https://bsidesorlando.org/2018/b-sides-orlando-2018/)
10:54:49	2386/2386	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:54:49%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fbadge-docs%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed99e0	(from https://bsidesorlando.org/2018/badge-docs/)
10:54:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:54:50%20GMT	https://bsidesorlando.org/2018/?p=471	bsidesorlando.org/2018/index2c5f.html	(from https://bsidesorlando.org/2018/no-starch-press-sponsors-b-sides-orlando/)
10:54:50	64500/64500	---MC-	200	added ('OK')	text/html	date:Tue,%2015%20Mar%202022%2014:54:50%20GMT	https://bsidesorlando.org/2018/author/jsinger/	bsidesorlando.org/2018/author/jsinger/index.html	(from https://bsidesorlando.org/2018/badge-docs/)
10:54:50	2433/2433	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:54:50%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fno-starch-press-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embed8317.json	(from https://bsidesorlando.org/2018/no-starch-press-sponsors-b-sides-orlando/)
10:54:51	68514/68514	---MC-	200	added ('OK')	text/html	date:Tue,%2015%20Mar%202022%2014:54:50%20GMT	https://bsidesorlando.org/2018/category/speaker/	bsidesorlando.org/2018/category/speaker/index.html	(from https://bsidesorlando.org/2018/badge-docs/)
10:54:51	2526/2526	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:54:51%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fno-starch-press-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed8de8	(from https://bsidesorlando.org/2018/no-starch-press-sponsors-b-sides-orlando/)
10:54:52	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/silent-auction	bsidesorlando.org/2018/silent-auction.a4.delayed	(from https://bsidesorlando.org/2018/no-starch-press-sponsors-b-sides-orlando/)
10:54:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:54:52%20GMT	https://bsidesorlando.org/2018/?p=469	bsidesorlando.org/2018/indexa040.html	(from https://bsidesorlando.org/2018/secureset-sponsors-b-sides-orlando/)
10:54:53	2403/2403	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:54:52%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fsecureset-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embedec9d.json	(from https://bsidesorlando.org/2018/secureset-sponsors-b-sides-orlando/)
10:54:53	84873/84873	---MC-	200	added ('OK')	text/html	date:Tue,%2015%20Mar%202022%2014:54:52%20GMT	https://bsidesorlando.org/2018/category/sponsor/	bsidesorlando.org/2018/category/sponsor/index.html	(from https://bsidesorlando.org/2018/no-starch-press-sponsors-b-sides-orlando/)
10:54:53	2496/2496	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:54:53%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fsecureset-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embedd4cb	(from https://bsidesorlando.org/2018/secureset-sponsors-b-sides-orlando/)
10:54:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:54:54%20GMT	https://bsidesorlando.org/2018/?p=467	bsidesorlando.org/2018/index7ab1.html	(from https://bsidesorlando.org/2018/sobe-research-group-sponsors-b-sides-orlando/)
10:54:54	2453/2453	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:54:54%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fsobe-research-group-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embed2a53.json	(from https://bsidesorlando.org/2018/sobe-research-group-sponsors-b-sides-orlando/)
10:54:55	2546/2546	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:54:55%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fsobe-research-group-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed812d	(from https://bsidesorlando.org/2018/sobe-research-group-sponsors-b-sides-orlando/)
10:54:56	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/sunshine-ctf	bsidesorlando.org/2018/sunshine-ctf.a9.delayed	(from https://bsidesorlando.org/2018/sobe-research-group-sponsors-b-sides-orlando/)
10:54:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:54:56%20GMT	https://bsidesorlando.org/2018/?p=465	bsidesorlando.org/2018/index6b92.html	(from https://bsidesorlando.org/2018/issa-central-florida-sponsors-b-sides-orlando/)
10:54:56	2458/2458	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:54:56%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fissa-central-florida-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embedba8c.json	(from https://bsidesorlando.org/2018/issa-central-florida-sponsors-b-sides-orlando/)
10:54:57	2551/2551	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:54:57%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fissa-central-florida-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed22b5	(from https://bsidesorlando.org/2018/issa-central-florida-sponsors-b-sides-orlando/)
10:54:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:54:58%20GMT	https://bsidesorlando.org/2018/?p=463	bsidesorlando.org/2018/indexbbbc.html	(from https://bsidesorlando.org/2018/cybersecjobs-sponsors-b-sides-orlando/)
10:54:58	2418/2418	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:54:58%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fcybersecjobs-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embed6fcb.json	(from https://bsidesorlando.org/2018/cybersecjobs-sponsors-b-sides-orlando/)
10:54:59	2511/2511	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:54:59%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fcybersecjobs-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed696c	(from https://bsidesorlando.org/2018/cybersecjobs-sponsors-b-sides-orlando/)
10:55:00	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/career-track	bsidesorlando.org/2018/career-track.ae.delayed	(from https://bsidesorlando.org/2018/cybersecjobs-sponsors-b-sides-orlando/)
10:55:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:00%20GMT	https://bsidesorlando.org/2018/?p=461	bsidesorlando.org/2018/indexfe24.html	(from https://bsidesorlando.org/2018/securitymatters-sponsors-b-sides-orlando/)
10:55:00	2433/2433	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:00%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fsecuritymatters-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embeda8de.json	(from https://bsidesorlando.org/2018/securitymatters-sponsors-b-sides-orlando/)
10:55:01	2526/2526	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:01%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fsecuritymatters-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed6d8b	(from https://bsidesorlando.org/2018/securitymatters-sponsors-b-sides-orlando/)
10:55:02	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/ics-packet-analysis-workshop	bsidesorlando.org/2018/ics-packet-analysis-workshop.b1.delayed	(from https://bsidesorlando.org/2018/securitymatters-sponsors-b-sides-orlando/)
10:55:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:02%20GMT	https://bsidesorlando.org/2018/?p=458	bsidesorlando.org/2018/indexf7f8.html	(from https://bsidesorlando.org/2018/iboss-sponsors-b-sides-orlando/)
10:55:02	2383/2383	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:02%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fiboss-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embedf54a.json	(from https://bsidesorlando.org/2018/iboss-sponsors-b-sides-orlando/)
10:55:03	2476/2476	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:03%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fiboss-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed3aae	(from https://bsidesorlando.org/2018/iboss-sponsors-b-sides-orlando/)
10:55:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:04%20GMT	https://bsidesorlando.org/2018/?p=456	bsidesorlando.org/2018/index7014.html	(from https://bsidesorlando.org/2018/fortress-information-security-sponsors-b-sides-orlando/)
10:55:04	2503/2503	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:04%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Ffortress-information-security-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embed1309.json	(from https://bsidesorlando.org/2018/fortress-information-security-sponsors-b-sides-orlando/)
10:55:05	2596/2596	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:05%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Ffortress-information-security-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embedd9bb	(from https://bsidesorlando.org/2018/fortress-information-security-sponsors-b-sides-orlando/)
10:55:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:06%20GMT	https://bsidesorlando.org/2018/?p=453	bsidesorlando.org/2018/index06d3.html	(from https://bsidesorlando.org/2018/guidepoint-security-sponsors-b-sides-orlando/)
10:55:06	2453/2453	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:06%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fguidepoint-security-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embed0d91.json	(from https://bsidesorlando.org/2018/guidepoint-security-sponsors-b-sides-orlando/)
10:55:07	2546/2546	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:07%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fguidepoint-security-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed593d	(from https://bsidesorlando.org/2018/guidepoint-security-sponsors-b-sides-orlando/)
10:55:08	2378/2378	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:08%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fbhis-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embed633e.json	(from https://bsidesorlando.org/2018/bhis-sponsors-b-sides-orlando/)
10:55:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:08%20GMT	https://bsidesorlando.org/2018/?p=449	bsidesorlando.org/2018/indexb47e.html	(from https://bsidesorlando.org/2018/bhis-sponsors-b-sides-orlando/)
10:55:09	2471/2471	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:09%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fbhis-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed2ff8	(from https://bsidesorlando.org/2018/bhis-sponsors-b-sides-orlando/)
10:55:10	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/hands-on-hall	bsidesorlando.org/2018/hands-on-hall.ba.delayed	(from https://bsidesorlando.org/2018/bhis-sponsors-b-sides-orlando/)
10:55:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:10%20GMT	https://bsidesorlando.org/2018/?p=447	bsidesorlando.org/2018/index42fe.html	(from https://bsidesorlando.org/2018/sans-sponsors-b-sides-orlando/)
10:55:10	2378/2378	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:10%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fsans-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embedae3d.json	(from https://bsidesorlando.org/2018/sans-sponsors-b-sides-orlando/)
10:55:11	2471/2471	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:11%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fsans-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed2ea6	(from https://bsidesorlando.org/2018/sans-sponsors-b-sides-orlando/)
10:55:12	2373/2373	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:12%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Ffc2-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embed255e.json	(from https://bsidesorlando.org/2018/fc2-sponsors-b-sides-orlando/)
10:55:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:12%20GMT	https://bsidesorlando.org/2018/?p=440	bsidesorlando.org/2018/indexe982.html	(from https://bsidesorlando.org/2018/fc2-sponsors-b-sides-orlando/)
10:55:13	2466/2466	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:13%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Ffc2-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed57c9	(from https://bsidesorlando.org/2018/fc2-sponsors-b-sides-orlando/)
10:55:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:14%20GMT	https://bsidesorlando.org/2018/?p=438	bsidesorlando.org/2018/index9ed5.html	(from https://bsidesorlando.org/2018/reliaquest-sponsors-b-sides-orlando/)
10:55:14	2408/2408	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:14%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Freliaquest-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embedd1a2.json	(from https://bsidesorlando.org/2018/reliaquest-sponsors-b-sides-orlando/)
10:55:15	2501/2501	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:15%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Freliaquest-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed3429	(from https://bsidesorlando.org/2018/reliaquest-sponsors-b-sides-orlando/)
10:55:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:16%20GMT	https://bsidesorlando.org/2018/?p=382	bsidesorlando.org/2018/index802e.html	(from https://bsidesorlando.org/2018/bsides-orlando-2018-cfp-selection-process/)
10:55:16	2456/2456	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:16%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fbsides-orlando-2018-cfp-selection-process%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embedb97c.json	(from https://bsidesorlando.org/2018/bsides-orlando-2018-cfp-selection-process/)
10:55:17	2551/2551	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:17%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fbsides-orlando-2018-cfp-selection-process%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed1fef	(from https://bsidesorlando.org/2018/bsides-orlando-2018-cfp-selection-process/)
10:55:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:18%20GMT	https://bsidesorlando.org/2018/?p=281	bsidesorlando.org/2018/index73fa.html	(from https://bsidesorlando.org/2018/hak5-sponsors-b-sides-orlando/)
10:55:18	2378/2378	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:18%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fhak5-sponsors-b-sides-orlando%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embed929f.json	(from https://bsidesorlando.org/2018/hak5-sponsors-b-sides-orlando/)
10:55:19	2471/2471	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:19%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fhak5-sponsors-b-sides-orlando%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embedfd5c	(from https://bsidesorlando.org/2018/hak5-sponsors-b-sides-orlando/)
10:55:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:20%20GMT	https://bsidesorlando.org/2018/?p=189	bsidesorlando.org/2018/indexa80c.html	(from https://bsidesorlando.org/2018/icsworkshop/)
10:55:20	2339/2339	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:20%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Ficsworkshop%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embede676.json	(from https://bsidesorlando.org/2018/icsworkshop/)
10:55:21	2432/2432	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:21%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Ficsworkshop%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embedf067	(from https://bsidesorlando.org/2018/icsworkshop/)
10:55:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Mar%202022%2014:55:22%20GMT	https://bsidesorlando.org/2018/?p=96	bsidesorlando.org/2018/index6f72.html	(from https://bsidesorlando.org/2018/sponsorship/)
10:55:22	2298/2298	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Mar%202022%2014:55:22%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fsponsorship%2F	bsidesorlando.org/2018/wp-json/oembed/1.0/embed53b0.json	(from https://bsidesorlando.org/2018/sponsorship/)
10:55:23	65442/65442	---MC-	200	added ('OK')	text/html	date:Tue,%2015%20Mar%202022%2014:55:22%20GMT	https://bsidesorlando.org/2018/category/workshops/	bsidesorlando.org/2018/category/workshops/index.html	(from https://bsidesorlando.org/2018/icsworkshop/)
10:55:23	2391/2391	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20Mar%202022%2014:55:23%20GMT	https://bsidesorlando.org/2018/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbsidesorlando.org%2F2018%2Fsponsorship%2F&format=xml	bsidesorlando.org/2018/wp-json/oembed/1.0/embed9add	(from https://bsidesorlando.org/2018/sponsorship/)
10:55:25	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/silent-auction	bsidesorlando.org/2018/silent-auction.ca.delayed	(from https://bsidesorlando.org/2018/author/emeyer/)
10:55:25	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/sunshine-ctf	bsidesorlando.org/2018/sunshine-ctf.cb.delayed	(from https://bsidesorlando.org/2018/author/emeyer/)
10:55:25	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/career-track	bsidesorlando.org/2018/career-track.cc.delayed	(from https://bsidesorlando.org/2018/author/emeyer/)
10:55:25	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/ics-packet-analysis-workshop	bsidesorlando.org/2018/ics-packet-analysis-workshop.cd.delayed	(from https://bsidesorlando.org/2018/author/emeyer/)
10:55:25	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/hands-on-hall	bsidesorlando.org/2018/hands-on-hall.ce.delayed	(from https://bsidesorlando.org/2018/author/emeyer/)
10:55:27	13054/13054	---MC-	200	added ('OK')	application/rss+xml	etag:%2207c36f667bbaef7ef3f2a1abd4f85097%22	https://bsidesorlando.org/2018/category/blog/feed/	bsidesorlando.org/2018/category/blog/feed/index.html	(from https://bsidesorlando.org/2018/category/blog/)
10:55:27	566020/566020	---M--	200	added ('OK')	application/pdf	etag:%22103517-8a304-5851dcf3d4c40%22	https://bsidesorlando.org/2018/wp-content/uploads/BSides_Orlando_Sponsorship_2018.pdf	bsidesorlando.org/2018/wp-content/uploads/BSides_Orlando_Sponsorship_2018.pdf	(from https://bsidesorlando.org/2018/sponsorship/)
10:55:28	34230/34230	---MC-	200	added ('OK')	application/rss+xml	etag:%2207c36f667bbaef7ef3f2a1abd4f85097%22	https://bsidesorlando.org/2018/author/emeyer/feed/	bsidesorlando.org/2018/author/emeyer/feed/index.html	(from https://bsidesorlando.org/2018/author/emeyer/)
10:55:28	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/silent-auction	bsidesorlando.org/2018/silent-auction.cf.delayed	(from https://bsidesorlando.org/2018/category/sponsor/)
10:55:28	1438/1438	---M--	200	added ('OK')	application/rss+xml	etag:%2207c36f667bbaef7ef3f2a1abd4f85097%22	https://bsidesorlando.org/2018/author/jsinger/feed/	bsidesorlando.org/2018/author/jsinger/feed/index.html	(from https://bsidesorlando.org/2018/author/jsinger/)
10:55:28	77801/77801	---MC-	200	added ('OK')	text/html	date:Tue,%2015%20Mar%202022%2014:55:25%20GMT	https://bsidesorlando.org/2018/author/emeyer/page/2/	bsidesorlando.org/2018/author/emeyer/page/2/index.html	(from https://bsidesorlando.org/2018/author/emeyer/)
10:55:29	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/sunshine-ctf	bsidesorlando.org/2018/sunshine-ctf.d0.delayed	(from https://bsidesorlando.org/2018/category/sponsor/)
10:55:29	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/career-track	bsidesorlando.org/2018/career-track.d1.delayed	(from https://bsidesorlando.org/2018/category/sponsor/)
10:55:29	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/ics-packet-analysis-workshop	bsidesorlando.org/2018/ics-packet-analysis-workshop.d2.delayed	(from https://bsidesorlando.org/2018/category/sponsor/)
10:55:29	0/-1	---M--	301	error ('')			https://bsidesorlando.org/2018/hands-on-hall	bsidesorlando.org/2018/hands-on-hall.d3.delayed	(from https://bsidesorlando.org/2018/category/sponsor/)
10:55:29	12410/12410	---MC-	200	added ('OK')	application/rss+xml	etag:%2207c36f667bbaef7ef3f2a1abd4f85097%22	https://bsidesorlando.org/2018/category/speaker/feed/	bsidesorlando.org/2018/category/speaker/feed/index.html	(from https://bsidesorlando.org/2018/category/speaker/)
10:55:30	66611/66611	---MC-	200	added ('OK')	text/html	date:Tue,%2015%20Mar%202022%2014:55:28%20GMT	https://bsidesorlando.org/2018/category/sponsor/page/2/	bsidesorlando.org/2018/category/sponsor/page/2/index.html	(from https://bsidesorlando.org/2018/category/sponsor/)
10:55:30	33621/33621	---MC-	200	added ('OK')	application/rss+xml	etag:%2207c36f667bbaef7ef3f2a1abd4f85097%22	https://bsidesorlando.org/2018/category/sponsor/feed/	bsidesorlando.org/2018/category/sponsor/feed/index.html	(from https://bsidesorlando.org/2018/category/sponsor/)
